date,store_id,product_id,quantity_sold,price,is_promo
2024-01-26,S32,P76,12,22,0
2024-01-27,S32,P76,19,22,0
2024-01-28,S32,P76,33,17,1
2024-01-29,S32,P76,18,17,0
2024-01-30,S32,P76,30,13,1
2024-01-01,S32,P77,10,76,1
2024-01-02,S32,P77,9,76,0
2024-01-03,S32,P77,7,76,0
2024-01-04,S32,P77,13,76,0
2024-01-05,S32,P77,9,76,0
2024-01-06,S32,P77,4,76,0
2024-01-07,S32,P77,9,60,1
2024-01-08,S32,P77,15,60,0
2024-01-09,S32,P77,5,60,0
2024-01-10,S32,P77,7,48,1
2024-01-11,S32,P77,28,38,1
2024-01-12,S32,P77,16,38,0
2024-01-13,S32,P77,20,30,1
2024-01-14,S32,P77,14,30,0
2024-01-15,S32,P77,10,30,0
2024-01-16,S32,P77,11,30,0
2024-01-17,S32,P77,14,30,0
2024-01-18,S32,P77,13,30,0
2024-01-19,S32,P77,7,30,0
2024-01-20,S32,P77,17,30,0
2024-01-21,S32,P77,21,24,1
2024-01-22,S32,P77,12,24,0
2024-01-23,S32,P77,8,24,0
2024-01-24,S32,P77,13,24,0
2024-01-25,S32,P77,4,24,0
2024-01-26,S32,P77,16,24,0
2024-01-27,S32,P77,18,19,1
2024-01-28,S32,P77,12,19,0
2024-01-29,S32,P77,19,15,1
2024-01-30,S32,P77,12,15,0
2024-01-01,S32,P78,21,99,0
2024-01-02,S32,P78,24,99,0
2024-01-03,S32,P78,25,79,1
2024-01-04,S32,P78,28,63,1
2024-01-05,S32,P78,18,63,0
2024-01-06,S32,P78,17,63,0
2024-01-07,S32,P78,24,63,0
2024-01-08,S32,P78,34,50,1
2024-01-09,S32,P78,23,40,1
2024-01-10,S32,P78,13,40,0
2024-01-11,S32,P78,13,40,0
2024-01-12,S32,P78,21,40,0
2024-01-13,S32,P78,33,32,1
2024-01-14,S32,P78,24,25,1
2024-01-15,S32,P78,19,25,0
2024-01-16,S32,P78,25,20,1
2024-01-17,S32,P78,16,20,0
2024-01-18,S32,P78,23,20,0
2024-01-19,S32,P78,12,20,0
2024-01-20,S32,P78,12,20,0
2024-01-21,S32,P78,25,20,0
2024-01-22,S32,P78,17,20,0
2024-01-23,S32,P78,12,20,0
2024-01-24,S32,P78,16,20,0
2024-01-25,S32,P78,27,16,1
2024-01-26,S32,P78,16,16,0
2024-01-27,S32,P78,15,16,0
2024-01-28,S32,P78,20,16,0
2024-01-29,S32,P78,14,16,0
2024-01-30,S32,P78,17,16,0
2024-01-01,S32,P79,30,144,0
2024-01-02,S32,P79,32,144,0
2024-01-03,S32,P79,36,115,1
2024-01-04,S32,P79,31,115,0
2024-01-05,S32,P79,57,92,1
2024-01-06,S32,P79,28,92,0
2024-01-07,S32,P79,41,73,1
2024-01-08,S32,P79,28,73,0
2024-01-09,S32,P79,25,73,0
2024-01-10,S32,P79,44,58,1
2024-01-11,S32,P79,26,58,0
2024-01-12,S32,P79,30,58,0
2024-01-13,S32,P79,36,58,0
2024-01-14,S32,P79,29,58,0
2024-01-15,S32,P79,30,58,0
2024-01-16,S32,P79,38,46,1
2024-01-17,S32,P79,28,46,0
2024-01-18,S32,P79,30,46,0
2024-01-19,S32,P79,36,46,0
2024-01-20,S32,P79,35,46,0
2024-01-21,S32,P79,28,46,0
2024-01-22,S32,P79,30,46,0
2024-01-23,S32,P79,54,36,1
2024-01-24,S32,P79,24,36,0
2024-01-25,S32,P79,35,36,0
2024-01-26,S32,P79,29,36,0
2024-01-27,S32,P79,37,36,0
2024-01-28,S32,P79,28,36,0
2024-01-29,S32,P79,37,36,0
2024-01-30,S32,P79,24,36,0
2024-01-01,S32,P80,49,150,1
2024-01-02,S32,P80,48,120,1
2024-01-03,S32,P80,31,120,0
2024-01-04,S32,P80,33,120,0
2024-01-05,S32,P80,49,96,1
2024-01-06,S32,P80,40,96,0
2024-01-07,S32,P80,40,96,0
2024-01-08,S32,P80,37,76,1
2024-01-09,S32,P80,31,76,0
2024-01-10,S32,P80,53,60,1
2024-01-11,S32,P80,36,60,0
2024-01-12,S32,P80,60,48,1
2024-01-13,S32,P80,28,48,0
2024-01-14,S32,P80,44,38,1
2024-01-15,S32,P80,28,38,0
2024-01-16,S32,P80,33,38,0
2024-01-17,S32,P80,33,38,0
2024-01-18,S32,P80,27,38,0
2024-01-19,S32,P80,32,38,0
2024-01-20,S32,P80,33,38,0
2024-01-21,S32,P80,28,38,0
2024-01-22,S32,P80,36,38,0
2024-01-23,S32,P80,40,38,0
2024-01-24,S32,P80,54,30,1
2024-01-25,S32,P80,37,30,0
2024-01-26,S32,P80,33,30,0
2024-01-27,S32,P80,57,24,1
2024-01-28,S32,P80,55,19,1
2024-01-29,S32,P80,38,19,0
2024-01-30,S32,P80,34,19,0
2024-01-01,S32,P81,23,56,0
2024-01-02,S32,P81,31,44,1
2024-01-03,S32,P81,23,44,0
2024-01-04,S32,P81,21,44,0
2024-01-05,S32,P81,24,44,0
2024-01-06,S32,P81,26,44,0
2024-01-07,S32,P81,28,44,0
2024-01-08,S32,P81,35,35,1
2024-01-09,S32,P81,24,35,0
2024-01-10,S32,P81,29,35,0
2024-01-11,S32,P81,28,35,0
2024-01-12,S32,P81,26,28,1
2024-01-13,S32,P81,20,28,0
2024-01-14,S32,P81,20,28,0
2024-01-15,S32,P81,36,22,1
2024-01-16,S32,P81,18,22,0
2024-01-17,S32,P81,24,22,0
2024-01-18,S32,P81,38,17,1
2024-01-19,S32,P81,25,17,0
2024-01-20,S32,P81,21,17,0
2024-01-21,S32,P81,18,17,0
2024-01-22,S32,P81,23,17,0
2024-01-23,S32,P81,34,13,1
2024-01-24,S32,P81,27,13,0
2024-01-25,S32,P81,22,13,0
2024-01-26,S32,P81,42,10,1
2024-01-27,S32,P81,26,10,0
2024-01-28,S32,P81,29,10,0
2024-01-29,S32,P81,23,10,0
2024-01-30,S32,P81,24,10,0
2024-01-01,S32,P82,32,49,0
2024-01-02,S32,P82,24,49,0
2024-01-03,S32,P82,23,49,0
2024-01-04,S32,P82,30,49,0
2024-01-05,S32,P82,24,49,0
2024-01-06,S32,P82,32,49,0
2024-01-07,S32,P82,32,49,0
2024-01-08,S32,P82,53,39,1
2024-01-09,S32,P82,37,31,1
2024-01-10,S32,P82,27,31,0
2024-01-11,S32,P82,39,24,1
2024-01-12,S32,P82,33,24,0
2024-01-13,S32,P82,46,19,1
2024-01-14,S32,P82,48,15,1
2024-01-15,S32,P82,28,15,0
2024-01-16,S32,P82,33,15,0
2024-01-17,S32,P82,23,15,0
2024-01-18,S32,P82,33,15,0
2024-01-19,S32,P82,36,15,0
2024-01-20,S32,P82,25,15,0
2024-01-21,S32,P82,33,15,0
2024-01-22,S32,P82,29,15,0
2024-01-23,S32,P82,32,15,0
2024-01-24,S32,P82,26,15,0
2024-01-25,S32,P82,23,15,0
2024-01-26,S32,P82,29,15,0
2024-01-27,S32,P82,47,12,1
2024-01-28,S32,P82,30,12,0
2024-01-29,S32,P82,36,12,0
2024-01-30,S32,P82,24,12,0
2024-01-01,S32,P83,33,135,1
2024-01-02,S32,P83,19,135,0
2024-01-03,S32,P83,15,135,0
2024-01-04,S32,P83,13,135,0
2024-01-05,S32,P83,17,135,0
2024-01-06,S32,P83,13,135,0
2024-01-07,S32,P83,14,135,0
2024-01-08,S32,P83,18,135,0
2024-01-09,S32,P83,20,135,0
2024-01-10,S32,P83,15,135,0
2024-01-11,S32,P83,14,135,0
2024-01-12,S32,P83,16,135,0
2024-01-13,S32,P83,43,108,1
2024-01-14,S32,P83,43,86,1
2024-01-15,S32,P83,20,86,0
2024-01-16,S32,P83,23,86,0
2024-01-17,S32,P83,35,68,1
2024-01-18,S32,P83,19,68,0
2024-01-19,S32,P83,22,68,0
2024-01-20,S32,P83,23,54,1
2024-01-21,S32,P83,23,54,0
2024-01-22,S32,P83,41,43,1
2024-01-23,S32,P83,26,43,0
2024-01-24,S32,P83,16,43,0
2024-01-25,S32,P83,24,43,0
2024-01-26,S32,P83,26,43,0
2024-01-27,S32,P83,23,43,0
2024-01-28,S32,P83,13,43,0
2024-01-29,S32,P83,13,43,0
2024-01-30,S32,P83,17,43,0
2024-01-01,S32,P84,9,197,0
2024-01-02,S32,P84,32,157,1
2024-01-03,S32,P84,11,157,0
2024-01-04,S32,P84,7,157,0
2024-01-05,S32,P84,17,157,0
2024-01-06,S32,P84,11,125,1
2024-01-07,S32,P84,10,125,0
2024-01-08,S32,P84,9,100,1
2024-01-09,S32,P84,9,100,0
2024-01-10,S32,P84,30,80,1
2024-01-11,S32,P84,15,80,0
2024-01-12,S32,P84,9,80,0
2024-01-13,S32,P84,18,80,0
2024-01-14,S32,P84,11,80,0
2024-01-15,S32,P84,13,80,0
2024-01-16,S32,P84,19,64,1
2024-01-17,S32,P84,19,64,0
2024-01-18,S32,P84,17,51,1
2024-01-19,S32,P84,25,40,1
2024-01-20,S32,P84,15,40,0
2024-01-21,S32,P84,7,40,0
2024-01-22,S32,P84,10,40,0
2024-01-23,S32,P84,17,40,0
2024-01-24,S32,P84,20,32,1
2024-01-25,S32,P84,12,32,0
2024-01-26,S32,P84,20,32,0
2024-01-27,S32,P84,16,32,0
2024-01-28,S32,P84,26,25,1
2024-01-29,S32,P84,10,25,0
2024-01-30,S32,P84,15,25,0
2024-01-01,S32,P85,17,185,0
2024-01-02,S32,P85,23,185,0
2024-01-03,S32,P85,15,185,0
2024-01-04,S32,P85,12,185,0
2024-01-05,S32,P85,19,185,0
2024-01-06,S32,P85,22,185,0
2024-01-07,S32,P85,10,185,0
2024-01-08,S32,P85,26,148,1
2024-01-09,S32,P85,21,148,0
2024-01-10,S32,P85,16,148,0
2024-01-11,S32,P85,21,148,0
2024-01-12,S32,P85,10,148,0
2024-01-13,S32,P85,16,148,0
2024-01-14,S32,P85,10,148,0
2024-01-15,S32,P85,22,118,1
2024-01-16,S32,P85,10,118,0
2024-01-17,S32,P85,10,118,0
2024-01-18,S32,P85,12,118,0
2024-01-19,S32,P85,23,118,0
2024-01-20,S32,P85,15,118,0
2024-01-21,S32,P85,15,118,0
2024-01-22,S32,P85,24,94,1
2024-01-23,S32,P85,39,75,1
2024-01-24,S32,P85,14,75,0
2024-01-25,S32,P85,12,75,0
2024-01-26,S32,P85,19,60,1
2024-01-27,S32,P85,18,48,1
2024-01-28,S32,P85,20,48,0
2024-01-29,S32,P85,14,48,0
2024-01-30,S32,P85,14,48,0
2024-01-01,S32,P86,22,100,0
2024-01-02,S32,P86,27,100,0
2024-01-03,S32,P86,24,100,0
2024-01-04,S32,P86,27,100,0
2024-01-05,S32,P86,27,100,0
2024-01-06,S32,P86,27,100,0
2024-01-07,S32,P86,30,100,0
2024-01-08,S32,P86,22,100,0
2024-01-09,S32,P86,26,100,0
2024-01-10,S32,P86,28,100,0
2024-01-11,S32,P86,19,100,0
2024-01-12,S32,P86,27,100,0
2024-01-13,S32,P86,44,80,1
2024-01-14,S32,P86,39,64,1
2024-01-15,S32,P86,28,64,0
2024-01-16,S32,P86,24,64,0
2024-01-17,S32,P86,23,64,0
2024-01-18,S32,P86,20,64,0
2024-01-19,S32,P86,27,64,0
2024-01-20,S32,P86,26,64,0
2024-01-21,S32,P86,18,64,0
2024-01-22,S32,P86,39,51,1
2024-01-23,S32,P86,22,51,0
2024-01-24,S32,P86,24,51,0
2024-01-25,S32,P86,48,40,1
2024-01-26,S32,P86,20,40,0
2024-01-27,S32,P86,23,40,0
2024-01-28,S32,P86,26,40,0
2024-01-29,S32,P86,28,32,1
2024-01-30,S32,P86,29,32,0
2024-01-01,S32,P87,33,46,1
2024-01-02,S32,P87,28,36,1
2024-01-03,S32,P87,20,36,0
2024-01-04,S32,P87,24,36,0
2024-01-05,S32,P87,26,36,0
2024-01-06,S32,P87,15,36,0
2024-01-07,S32,P87,18,36,0
2024-01-08,S32,P87,17,36,0
2024-01-09,S32,P87,18,36,0
2024-01-10,S32,P87,33,28,1
2024-01-11,S32,P87,21,28,0
2024-01-12,S32,P87,38,22,1
2024-01-13,S32,P87,31,17,1
2024-01-14,S32,P87,28,13,1
2024-01-15,S32,P87,22,13,0
2024-01-16,S32,P87,16,13,0
2024-01-17,S32,P87,22,13,0
2024-01-18,S32,P87,34,10,1
2024-01-19,S32,P87,28,10,0
2024-01-20,S32,P87,15,10,0
2024-01-21,S32,P87,39,8,1
2024-01-22,S32,P87,25,8,0
2024-01-23,S32,P87,28,8,0
2024-01-24,S32,P87,17,8,0
2024-01-25,S32,P87,16,8,0
2024-01-26,S32,P87,29,6,1
2024-01-27,S32,P87,26,6,0
2024-01-28,S32,P87,29,4,1
2024-01-29,S32,P87,19,4,0
2024-01-30,S32,P87,26,4,0
2024-01-01,S32,P88,14,41,0
2024-01-02,S32,P88,10,41,0
2024-01-03,S32,P88,3,41,0
2024-01-04,S32,P88,14,32,1
2024-01-05,S32,P88,8,32,0
2024-01-06,S32,P88,14,32,0
2024-01-07,S32,P88,15,32,0
2024-01-08,S32,P88,15,32,0
2024-01-09,S32,P88,11,32,0
2024-01-10,S32,P88,10,25,1
2024-01-11,S32,P88,18,20,1
2024-01-12,S32,P88,12,20,0
2024-01-13,S32,P88,10,20,0
2024-01-14,S32,P88,10,20,0
2024-01-15,S32,P88,13,20,0
2024-01-16,S32,P88,16,20,0
2024-01-17,S32,P88,7,16,1
2024-01-18,S32,P88,4,16,0
2024-01-19,S32,P88,15,12,1
2024-01-20,S32,P88,11,12,0
2024-01-21,S32,P88,12,12,0
2024-01-22,S32,P88,11,12,0
2024-01-23,S32,P88,17,9,1
2024-01-24,S32,P88,8,7,1
2024-01-25,S32,P88,9,7,0
2024-01-26,S32,P88,21,5,1
2024-01-27,S32,P88,23,4,1
2024-01-28,S32,P88,7,4,0
2024-01-29,S32,P88,11,4,0
2024-01-30,S32,P88,4,4,0
2024-01-01,S32,P89,45,25,1
2024-01-02,S32,P89,28,25,0
2024-01-03,S32,P89,21,25,0
2024-01-04,S32,P89,30,25,0
2024-01-05,S32,P89,33,25,0
2024-01-06,S32,P89,27,25,0
2024-01-07,S32,P89,45,20,1
2024-01-08,S32,P89,36,16,1
2024-01-09,S32,P89,30,16,0
2024-01-10,S32,P89,22,16,0
2024-01-11,S32,P89,35,12,1
2024-01-12,S32,P89,28,12,0
2024-01-13,S32,P89,26,12,0
2024-01-14,S32,P89,28,12,0
2024-01-15,S32,P89,28,12,0
2024-01-16,S32,P89,27,12,0
2024-01-17,S32,P89,26,12,0
2024-01-18,S32,P89,27,12,0
2024-01-19,S32,P89,24,12,0
2024-01-20,S32,P89,27,12,0
2024-01-21,S32,P89,22,12,0
2024-01-22,S32,P89,27,12,0
2024-01-23,S32,P89,24,12,0
2024-01-24,S32,P89,31,12,0
2024-01-25,S32,P89,33,12,0
2024-01-26,S32,P89,27,12,0
2024-01-27,S32,P89,33,12,0
2024-01-28,S32,P89,33,12,0
2024-01-29,S32,P89,30,9,1
2024-01-30,S32,P89,29,9,0
2024-01-01,S32,P90,28,168,0
2024-01-02,S32,P90,29,168,0
2024-01-03,S32,P90,22,168,0
2024-01-04,S32,P90,25,168,0
2024-01-05,S32,P90,33,134,1
2024-01-06,S32,P90,27,134,0
2024-01-07,S32,P90,24,134,0
2024-01-08,S32,P90,49,107,1
2024-01-09,S32,P90,27,107,0
2024-01-10,S32,P90,22,107,0
2024-01-11,S32,P90,28,85,1
2024-01-12,S32,P90,25,85,0
2024-01-13,S32,P90,28,85,0
2024-01-14,S32,P90,22,85,0
2024-01-15,S32,P90,25,85,0
2024-01-16,S32,P90,26,85,0
2024-01-17,S32,P90,50,68,1
2024-01-18,S32,P90,19,68,0
2024-01-19,S32,P90,27,68,0
2024-01-20,S32,P90,21,68,0
2024-01-21,S32,P90,32,54,1
2024-01-22,S32,P90,50,43,1
2024-01-23,S32,P90,29,43,0
2024-01-24,S32,P90,30,43,0
2024-01-25,S32,P90,29,43,0
2024-01-26,S32,P90,25,43,0
2024-01-27,S32,P90,28,43,0
2024-01-28,S32,P90,19,43,0
2024-01-29,S32,P90,29,43,0
2024-01-30,S32,P90,22,43,0
2024-01-01,S32,P91,25,165,0
2024-01-02,S32,P91,34,132,1
2024-01-03,S32,P91,29,132,0
2024-01-04,S32,P91,30,132,0
2024-01-05,S32,P91,42,105,1
2024-01-06,S32,P91,23,105,0
2024-01-07,S32,P91,23,105,0
2024-01-08,S32,P91,33,105,0
2024-01-09,S32,P91,22,105,0
2024-01-10,S32,P91,32,105,0
2024-01-11,S32,P91,30,105,0
2024-01-12,S32,P91,26,105,0
2024-01-13,S32,P91,29,105,0
2024-01-14,S32,P91,22,105,0
2024-01-15,S32,P91,34,84,1
2024-01-16,S32,P91,45,67,1
2024-01-17,S32,P91,46,53,1
2024-01-18,S32,P91,37,42,1
2024-01-19,S32,P91,31,42,0
2024-01-20,S32,P91,44,33,1
2024-01-21,S32,P91,23,33,0
2024-01-22,S32,P91,48,26,1
2024-01-23,S32,P91,21,26,0
2024-01-24,S32,P91,30,26,0
2024-01-25,S32,P91,26,26,0
2024-01-26,S32,P91,30,26,0
2024-01-27,S32,P91,21,26,0
2024-01-28,S32,P91,34,20,1
2024-01-29,S32,P91,24,20,0
2024-01-30,S32,P91,21,20,0
2024-01-01,S32,P92,20,183,0
2024-01-02,S32,P92,18,183,0
2024-01-03,S32,P92,19,183,0
2024-01-04,S32,P92,29,183,0
2024-01-05,S32,P92,38,146,1
2024-01-06,S32,P92,18,146,0
2024-01-07,S32,P92,30,146,0
2024-01-08,S32,P92,31,116,1
2024-01-09,S32,P92,40,92,1
2024-01-10,S32,P92,27,92,0
2024-01-11,S32,P92,22,92,0
2024-01-12,S32,P92,38,73,1
2024-01-13,S32,P92,17,73,0
2024-01-14,S32,P92,23,73,0
2024-01-15,S32,P92,19,73,0
2024-01-16,S32,P92,20,73,0
2024-01-17,S32,P92,17,73,0
2024-01-18,S32,P92,20,73,0
2024-01-19,S32,P92,21,73,0
2024-01-20,S32,P92,28,58,1
2024-01-21,S32,P92,18,58,0
2024-01-22,S32,P92,28,58,0
2024-01-23,S32,P92,19,58,0
2024-01-24,S32,P92,27,58,0
2024-01-25,S32,P92,21,58,0
2024-01-26,S32,P92,33,46,1
2024-01-27,S32,P92,24,46,0
2024-01-28,S32,P92,21,46,0
2024-01-29,S32,P92,22,46,0
2024-01-30,S32,P92,18,46,0
2024-01-01,S32,P93,36,45,0
2024-01-02,S32,P93,38,45,0
2024-01-03,S32,P93,31,45,0
2024-01-04,S32,P93,28,45,0
2024-01-05,S32,P93,28,45,0
2024-01-06,S32,P93,50,36,1
2024-01-07,S32,P93,36,36,0
2024-01-08,S32,P93,42,28,1
2024-01-09,S32,P93,34,28,0
2024-01-10,S32,P93,27,28,0
2024-01-11,S32,P93,39,28,0
2024-01-12,S32,P93,53,22,1
2024-01-13,S32,P93,32,22,0
2024-01-14,S32,P93,47,17,1
2024-01-15,S32,P93,46,13,1
2024-01-16,S32,P93,38,13,0
2024-01-17,S32,P93,32,13,0
2024-01-18,S32,P93,30,13,0
2024-01-19,S32,P93,28,13,0
2024-01-20,S32,P93,35,13,0
2024-01-21,S32,P93,63,10,1
2024-01-22,S32,P93,55,8,1
2024-01-23,S32,P93,32,8,0
2024-01-24,S32,P93,35,8,0
2024-01-25,S32,P93,38,8,0
2024-01-26,S32,P93,49,6,1
2024-01-27,S32,P93,27,6,0
2024-01-28,S32,P93,30,6,0
2024-01-29,S32,P93,32,6,0
2024-01-30,S32,P93,57,4,1
2024-01-01,S32,P94,14,189,0
2024-01-02,S32,P94,12,189,0
2024-01-03,S32,P94,10,189,0
2024-01-04,S32,P94,8,151,1
2024-01-05,S32,P94,13,151,0
2024-01-06,S32,P94,19,120,1
2024-01-07,S32,P94,27,96,1
2024-01-08,S32,P94,13,96,0
2024-01-09,S32,P94,16,96,0
2024-01-10,S32,P94,10,96,0
2024-01-11,S32,P94,15,96,0
2024-01-12,S32,P94,3,96,0
2024-01-13,S32,P94,12,96,0
2024-01-14,S32,P94,6,96,0
2024-01-15,S32,P94,5,96,0
2024-01-16,S32,P94,15,96,0
2024-01-17,S32,P94,15,96,0
2024-01-18,S32,P94,5,96,0
2024-01-19,S32,P94,10,76,1
2024-01-20,S32,P94,13,76,0
2024-01-21,S32,P94,10,76,0
2024-01-22,S32,P94,13,60,1
2024-01-23,S32,P94,14,60,0
2024-01-24,S32,P94,14,60,0
2024-01-25,S32,P94,13,60,0
2024-01-26,S32,P94,9,60,0
2024-01-27,S32,P94,13,60,0
2024-01-28,S32,P94,16,60,0
2024-01-29,S32,P94,5,60,0
2024-01-30,S32,P94,4,60,0
2024-01-01,S32,P95,30,151,0
2024-01-02,S32,P95,38,151,0
2024-01-03,S32,P95,29,151,0
2024-01-04,S32,P95,30,151,0
2024-01-05,S32,P95,65,120,1
2024-01-06,S32,P95,58,96,1
2024-01-07,S32,P95,28,96,0
2024-01-08,S32,P95,30,96,0
2024-01-09,S32,P95,26,96,0
2024-01-10,S32,P95,43,76,1
2024-01-11,S32,P95,45,60,1
2024-01-12,S32,P95,40,48,1
2024-01-13,S32,P95,30,48,0
2024-01-14,S32,P95,35,48,0
2024-01-15,S32,P95,28,48,0
2024-01-16,S32,P95,54,38,1
2024-01-17,S32,P95,34,38,0
2024-01-18,S32,P95,39,38,0
2024-01-19,S32,P95,43,30,1
2024-01-20,S32,P95,26,30,0
2024-01-21,S32,P95,38,30,0
2024-01-22,S32,P95,31,30,0
2024-01-23,S32,P95,36,30,0
2024-01-24,S32,P95,58,24,1
2024-01-25,S32,P95,28,24,0
2024-01-26,S32,P95,50,19,1
2024-01-27,S32,P95,34,19,0
2024-01-28,S32,P95,27,19,0
2024-01-29,S32,P95,36,19,0
2024-01-30,S32,P95,53,15,1
2024-01-01,S32,P96,19,56,0
2024-01-02,S32,P96,12,56,0
2024-01-03,S32,P96,23,56,0
2024-01-04,S32,P96,18,44,1
2024-01-05,S32,P96,17,44,0
2024-01-06,S32,P96,12,44,0
2024-01-07,S32,P96,24,35,1
2024-01-08,S32,P96,20,28,1
2024-01-09,S32,P96,22,28,0
2024-01-10,S32,P96,23,28,0
2024-01-11,S32,P96,17,22,1
2024-01-12,S32,P96,24,22,0
2024-01-13,S32,P96,17,22,0
2024-01-14,S32,P96,17,22,0
2024-01-15,S32,P96,15,22,0
2024-01-16,S32,P96,36,17,1
2024-01-17,S32,P96,24,17,0
2024-01-18,S32,P96,32,13,1
2024-01-19,S32,P96,32,10,1
2024-01-20,S32,P96,35,8,1
2024-01-21,S32,P96,24,8,0
2024-01-22,S32,P96,20,6,1
2024-01-23,S32,P96,22,4,1
2024-01-24,S32,P96,17,4,0
2024-01-25,S32,P96,31,3,1
2024-01-26,S32,P96,27,2,1
2024-01-27,S32,P96,12,2,0
2024-01-28,S32,P96,15,2,0
2024-01-29,S32,P96,21,1,1
2024-01-30,S32,P96,19,1,0
2024-01-01,S32,P97,58,27,1
2024-01-02,S32,P97,33,27,0
2024-01-03,S32,P97,53,21,1
2024-01-04,S32,P97,33,21,0
2024-01-05,S32,P97,29,21,0
2024-01-06,S32,P97,29,21,0
2024-01-07,S32,P97,33,21,0
2024-01-08,S32,P97,30,21,0
2024-01-09,S32,P97,27,21,0
2024-01-10,S32,P97,39,21,0
2024-01-11,S32,P97,33,21,0
2024-01-12,S32,P97,36,21,0
2024-01-13,S32,P97,38,21,0
2024-01-14,S32,P97,27,21,0
2024-01-15,S32,P97,35,21,0
2024-01-16,S32,P97,38,16,1
2024-01-17,S32,P97,39,16,0
2024-01-18,S32,P97,33,16,0
2024-01-19,S32,P97,40,16,0
2024-01-20,S32,P97,40,16,0
2024-01-21,S32,P97,36,16,0
2024-01-22,S32,P97,27,16,0
2024-01-23,S32,P97,29,16,0
2024-01-24,S32,P97,34,16,0
2024-01-25,S32,P97,32,16,0
2024-01-26,S32,P97,34,16,0
2024-01-27,S32,P97,33,16,0
2024-01-28,S32,P97,40,16,0
2024-01-29,S32,P97,40,16,0
2024-01-30,S32,P97,30,16,0
2024-01-01,S32,P98,36,93,0
2024-01-02,S32,P98,28,93,0
2024-01-03,S32,P98,32,93,0
2024-01-04,S32,P98,24,93,0
2024-01-05,S32,P98,50,74,1
2024-01-06,S32,P98,55,59,1
2024-01-07,S32,P98,25,59,0
2024-01-08,S32,P98,35,59,0
2024-01-09,S32,P98,32,59,0
2024-01-10,S32,P98,34,59,0
2024-01-11,S32,P98,26,59,0
2024-01-12,S32,P98,31,59,0
2024-01-13,S32,P98,25,59,0
2024-01-14,S32,P98,34,59,0
2024-01-15,S32,P98,30,59,0
2024-01-16,S32,P98,24,59,0
2024-01-17,S32,P98,46,47,1
2024-01-18,S32,P98,34,47,0
2024-01-19,S32,P98,24,47,0
2024-01-20,S32,P98,31,47,0
2024-01-21,S32,P98,29,47,0
2024-01-22,S32,P98,25,47,0
2024-01-23,S32,P98,28,47,0
2024-01-24,S32,P98,35,47,0
2024-01-25,S32,P98,30,47,0
2024-01-26,S32,P98,60,37,1
2024-01-27,S32,P98,36,37,0
2024-01-28,S32,P98,29,37,0
2024-01-29,S32,P98,26,37,0
2024-01-30,S32,P98,30,37,0
2024-01-01,S32,P99,10,29,1
2024-01-02,S32,P99,13,23,1
2024-01-03,S32,P99,12,23,0
2024-01-04,S32,P99,6,23,0
2024-01-05,S32,P99,15,23,0
2024-01-06,S32,P99,11,23,0
2024-01-07,S32,P99,12,23,0
2024-01-08,S32,P99,15,18,1
2024-01-09,S32,P99,10,18,0
2024-01-10,S32,P99,17,14,1
2024-01-11,S32,P99,15,14,0
2024-01-12,S32,P99,19,14,0
2024-01-13,S32,P99,26,11,1
2024-01-14,S32,P99,15,11,0
2024-01-15,S32,P99,16,8,1
2024-01-16,S32,P99,13,8,0
2024-01-17,S32,P99,16,8,0
2024-01-18,S32,P99,28,6,1
2024-01-19,S32,P99,13,6,0
2024-01-20,S32,P99,14,6,0
2024-01-21,S32,P99,19,6,0
2024-01-22,S32,P99,6,6,0
2024-01-23,S32,P99,10,6,0
2024-01-24,S32,P99,12,6,0
2024-01-25,S32,P99,10,4,1
2024-01-26,S32,P99,9,4,0
2024-01-27,S32,P99,11,4,0
2024-01-28,S32,P99,18,3,1
2024-01-29,S32,P99,8,3,0
2024-01-30,S32,P99,6,3,0
2024-01-01,S32,P100,5,143,0
2024-01-02,S32,P100,14,143,0
2024-01-03,S32,P100,9,143,0
2024-01-04,S32,P100,12,143,0
2024-01-05,S32,P100,7,143,0
2024-01-06,S32,P100,16,143,0
2024-01-07,S32,P100,16,114,1
2024-01-08,S32,P100,15,114,0
2024-01-09,S32,P100,12,114,0
2024-01-10,S32,P100,17,114,0
2024-01-11,S32,P100,14,114,0
2024-01-12,S32,P100,17,91,1
2024-01-13,S32,P100,6,91,0
2024-01-14,S32,P100,13,91,0
2024-01-15,S32,P100,8,91,0
2024-01-16,S32,P100,16,72,1
2024-01-17,S32,P100,16,72,0
2024-01-18,S32,P100,13,72,0
2024-01-19,S32,P100,17,72,0
2024-01-20,S32,P100,12,72,0
2024-01-21,S32,P100,12,72,0
2024-01-22,S32,P100,9,72,0
2024-01-23,S32,P100,6,72,0
2024-01-24,S32,P100,6,72,0
2024-01-25,S32,P100,10,72,0
2024-01-26,S32,P100,12,72,0
2024-01-27,S32,P100,8,72,0
2024-01-28,S32,P100,16,72,0
2024-01-29,S32,P100,7,72,0
2024-01-30,S32,P100,5,72,0
2024-01-01,S33,P1,28,50,0
2024-01-02,S33,P1,29,50,0
2024-01-03,S33,P1,62,40,1
2024-01-04,S33,P1,38,40,0
2024-01-05,S33,P1,29,40,0
2024-01-06,S33,P1,36,40,0
2024-01-07,S33,P1,39,40,0
2024-01-08,S33,P1,40,40,0
2024-01-09,S33,P1,27,40,0
2024-01-10,S33,P1,40,40,0
